Kolom1;Light;Temperature;Humidity;Soil_humidity;Plant Type;Time;Waterneed;Kolom2
2134;598.0;18.6;54.0;9.0;Cactei;Wed Apr 10 10:30:18 2024;3,00;
2135;594.0;18.6;54.0;13.0;Cactei;Wed Apr 10 10:30:18 2024;3,00;
2136;590.0;18.6;54.0;19.0;Cactei;Wed Apr 10 10:30:19 2024;3,00;
2137;595.0;18.6;54.0;11.0;Cactei;Wed Apr 10 10:30:19 2024;3,00;
2138;591.0;18.6;54.0;15.0;Cactei;Wed Apr 10 10:30:20 2024;3,00;
2139;595.0;18.6;54.0;9.0;Cactei;Wed Apr 10 10:30:20 2024;3,00;
2140;588.0;18.6;54.0;20.0;Cactei;Wed Apr 10 10:30:21 2024;3,50;
2141;586.0;18.6;54.0;23.0;Cactei;Wed Apr 10 10:30:21 2024;3,50;
2142;585.0;18.6;54.0;25.0;Cactei;Wed Apr 10 10:30:22 2024;3,50;
2143;583.0;18.6;54.0;27.0;Cactei;Wed Apr 10 10:30:22 2024;3,50;
2144;582.0;18.6;54.0;28.0;Cactei;Wed Apr 10 10:30:23 2024;3,50;
2145;582.0;18.6;54.0;17.0;Cactei;Wed Apr 10 10:30:23 2024;3,50;
2146;583.0;18.7;54.0;13.0;Cactei;Wed Apr 10 10:30:24 2024;3,53;
2147;581.0;19.0;54.0;23.0;Cactei;Wed Apr 10 10:30:24 2024;3,50;
2148;579.0;19.0;54.0;26.0;Cactei;Wed Apr 10 10:30:25 2024;3,50;
2149;579.0;19.0;54.0;25.0;Cactei;Wed Apr 10 10:30:25 2024;3,50;
2150;581.0;19.0;54.0;25.0;Cactei;Wed Apr 10 10:30:26 2024;3,50;
2151;584.0;19.0;54.0;22.0;Cactei;Wed Apr 10 10:30:26 2024;3,50;
2152;583.0;19.0;54.0;22.0;Cactei;Wed Apr 10 10:30:27 2024;3,50;
2154;582.0;19.0;54.0;24.0;Cactei;Wed Apr 10 10:30:28 2024;3,80;
2155;584.0;19.0;54.0;18.0;Cactei;Wed Apr 10 10:30:29 2024;3,50;
2156;584.0;19.0;54.0;13.0;Cactei;Wed Apr 10 10:30:29 2024;3,00;
2157;585.0;19.0;54.0;12.0;Cactei;Wed Apr 10 10:30:30 2024;3,00;
2159;587.0;19.0;54.0;9.0;Cactei;Wed Apr 10 10:30:31 2024;3,00;
2160;589.0;19.1;54.0;9.0;Cactei;Wed Apr 10 10:30:31 2024;3,00;
2161;590.0;19.4;54.0;8.0;Cactei;Wed Apr 10 10:30:32 2024;3,00;
2162;590.0;19.4;54.0;9.0;Cactei;Wed Apr 10 10:30:32 2024;3,00;
2164;589.0;19.4;54.0;9.0;Cactei;Wed Apr 10 10:30:33 2024;3,00;
2166;588.0;19.4;54.0;10.0;Cactei;Wed Apr 10 10:30:34 2024;3,00;
2167;589.0;19.4;54.0;10.0;Cactei;Wed Apr 10 10:30:35 2024;3,00;
2168;587.0;19.4;54.0;11.0;Cactei;Wed Apr 10 10:30:35 2024;3,00;
2169;585.0;19.4;54.0;13.0;Cactei;Wed Apr 10 10:30:36 2024;3,20;
2170;585.0;19.4;54.0;12.0;Cactei;Wed Apr 10 10:30:36 2024;3,20;
2172;586.0;19.4;54.0;12.0;Cactei;Wed Apr 10 10:30:37 2024;3,20;
2174;584.0;19.4;54.0;12.0;Cactei;Wed Apr 10 10:30:39 2024;3,20;
2175;584.0;19.8;54.0;12.0;Cactei;Wed Apr 10 10:30:39 2024;3,00;
2176;583.0;19.8;55.0;14.0;Cactei;Wed Apr 10 10:30:40 2024;3,20;
2177;582.0;19.8;55.0;12.0;Cactei;Wed Apr 10 10:30:40 2024;3,20;
2178;578.0;19.8;55.0;11.0;Cactei;Wed Apr 10 10:30:41 2024;3,20;
2179;578.0;19.8;55.0;10.0;Cactei;Wed Apr 10 10:30:41 2024;3,20;
2180;580.0;19.8;55.0;9.0;Cactei;Wed Apr 10 10:30:42 2024;3,20;
2181;579.0;19.8;55.0;9.0;Cactei;Wed Apr 10 10:30:42 2024;3,20;
2182;581.0;19.8;55.0;9.0;Cactei;Wed Apr 10 10:30:43 2024;3,20;
2183;583.0;19.8;55.0;10.0;Cactei;Wed Apr 10 10:30:43 2024;3,20;
2184;584.0;19.8;55.0;11.0;Cactei;Wed Apr 10 10:30:44 2024;3,20;
2185;586.0;19.8;55.0;10.0;Cactei;Wed Apr 10 10:30:44 2024;3,20;
2186;586.0;19.8;55.0;9.0;Cactei;Wed Apr 10 10:30:45 2024;3,20;
2187;583.0;19.8;55.0;13.0;Cactei;Wed Apr 10 10:30:45 2024;3,20;
2189;581.0;19.8;55.0;15.0;Cactei;Wed Apr 10 10:30:46 2024;3,20;
2190;583.0;19.8;55.0;12.0;Cactei;Wed Apr 10 10:30:47 2024;3,20;
2192;584.0;20.2;55.0;10.0;Cactei;Wed Apr 10 10:30:48 2024;3,20;
2194;584.0;20.2;55.0;12.0;Cactei;Wed Apr 10 10:30:49 2024;3,20;
2196;584.0;20.2;55.0;11.0;Cactei;Wed Apr 10 10:30:50 2024;3,20;
2198;580.0;20.2;55.0;13.0;Cactei;Wed Apr 10 10:30:51 2024;3,20;
2199;580.0;20.2;55.0;12.0;Cactei;Wed Apr 10 10:30:52 2024;3,20;
2200;579.0;20.2;55.0;12.0;Cactei;Wed Apr 10 10:30:52 2024;3,20;
2201;579.0;20.2;55.0;11.0;Cactei;Wed Apr 10 10:30:53 2024;3,20;
2205;576.0;20.2;55.0;13.0;Cactei;Wed Apr 10 10:30:55 2024;3,20;
2206;577.0;20.2;55.0;12.0;Cactei;Wed Apr 10 10:30:55 2024;3,20;
2207;576.0;20.5;55.0;13.0;Cactei;Wed Apr 10 10:30:56 2024;3,20;
2209;576.0;20.6;55.0;13.0;Cactei;Wed Apr 10 10:30:57 2024;3,20;
2210;575.0;20.6;55.0;15.0;Cactei;Wed Apr 10 10:30:57 2024;3,20;
2211;573.0;20.6;55.0;16.0;Cactei;Wed Apr 10 10:30:58 2024;3,30;
2212;572.0;20.6;55.0;17.0;Cactei;Wed Apr 10 10:30:58 2024;3,30;
2214;572.0;20.6;55.0;18.0;Cactei;Wed Apr 10 10:31:00 2024;3,30;
2215;572.0;20.6;55.0;19.0;Cactei;Wed Apr 10 10:31:00 2024;3,50;
2216;555.0;20.6;55.0;19.0;Cactei;Wed Apr 10 10:31:01 2024;3,50;
2218;562.0;20.6;55.0;18.0;Cactei;Wed Apr 10 10:31:02 2024;3,50;
2221;568.0;20.6;55.0;18.0;Cactei;Wed Apr 10 10:31:03 2024;3,50;
2223;568.0;20.6;55.0;19.0;Cactei;Wed Apr 10 10:31:04 2024;3,50;
2225;569.0;20.6;55.0;19.0;Cactei;Wed Apr 10 10:31:05 2024;3,50;
2226;569.0;21.0;54.0;20.0;Cactei;Wed Apr 10 10:31:06 2024;3,50;
2227;572.0;21.0;54.0;20.0;Cactei;Wed Apr 10 10:31:06 2024;3,50;
2229;572.0;21.0;54.0;19.0;Cactei;Wed Apr 10 10:31:07 2024;4,00;
2232;572.0;21.0;53.0;19.0;Cactei;Wed Apr 10 10:31:09 2024;4,00;
2233;572.0;21.0;53.0;18.0;Cactei;Wed Apr 10 10:31:09 2024;4,00;
2235;571.0;21.0;53.0;18.0;Cactei;Wed Apr 10 10:31:11 2024;4,00;
2236;571.0;21.0;53.0;19.0;Cactei;Wed Apr 10 10:31:11 2024;4,00;
2238;569.0;21.0;53.0;18.0;Cactei;Wed Apr 10 10:31:12 2024;4,00;
2242;564.0;21.0;53.0;18.0;Cactei;Wed Apr 10 10:31:14 2024;4,00;
2244;568.0;21.0;53.0;18.0;Cactei;Wed Apr 10 10:31:15 2024;4,00;
2245;568.0;21.1;53.0;18.0;Cactei;Wed Apr 10 10:31:16 2024;4,00;
2247;568.0;21.4;53.0;18.0;Cactei;Wed Apr 10 10:31:17 2024;4,00;
2249;569.0;21.4;53.0;18.0;Cactei;Wed Apr 10 10:31:18 2024;4,00;
2251;570.0;21.4;53.0;17.0;Cactei;Wed Apr 10 10:31:19 2024;4,00;
2252;551.0;21.4;53.0;16.0;Cactei;Wed Apr 10 10:31:19 2024;4,00;
2253;541.0;21.4;53.0;17.0;Cactei;Wed Apr 10 10:31:20 2024;4,00;
2254;527.0;21.4;53.0;18.0;Cactei;Wed Apr 10 10:31:20 2024;4,00;
2255;496.0;21.4;53.0;19.0;Cactei;Wed Apr 10 10:31:21 2024;4,00;
2256;479.0;21.4;53.0;19.0;Cactei;Wed Apr 10 10:31:22 2024;4,00;
2257;465.0;21.4;53.0;18.0;Cactei;Wed Apr 10 10:31:22 2024;3,50;
2258;483.0;21.4;53.0;8.0;Cactei;Wed Apr 10 10:31:23 2024;3,00;
2259;503.0;21.4;53.0;12.0;Cactei;Wed Apr 10 10:31:23 2024;3,00;
2260;510.0;21.4;53.0;16.0;Cactei;Wed Apr 10 10:31:24 2024;3,50;
2261;511.0;21.4;53.0;14.0;Cactei;Wed Apr 10 10:31:24 2024;3,00;
2262;505.0;21.4;53.0;4.0;Cactei;Wed Apr 10 10:31:25 2024;3,00;
2263;533.0;21.4;53.0;19.0;Cactei;Wed Apr 10 10:31:25 2024;3,50;
2264;568.0;21.4;53.0;3.0;Cactei;Wed Apr 10 10:31:26 2024;3,00;
2265;542.0;21.4;53.0;5.0;Cactei;Wed Apr 10 10:31:26 2024;3,00;
2266;530.0;21.5;53.0;10.0;Cactei;Wed Apr 10 10:31:27 2024;3,00;
2267;514.0;21.8;53.0;19.0;Cactei;Wed Apr 10 10:31:27 2024;3,50;
2268;540.0;21.8;53.0;21.0;Cactei;Wed Apr 10 10:31:28 2024;3,50;
2269;551.0;21.8;53.0;5.0;Cactei;Wed Apr 10 10:31:28 2024;3,00;
2270;559.0;21.8;53.0;10.0;Cactei;Wed Apr 10 10:31:29 2024;3,00;
2271;538.0;21.8;53.0;18.0;Cactei;Wed Apr 10 10:31:29 2024;3,00;
2272;525.0;21.8;53.0;18.0;Cactei;Wed Apr 10 10:31:30 2024;3,00;
2273;554.0;21.8;53.0;14.0;Cactei;Wed Apr 10 10:31:30 2024;3,00;
2274;466.0;21.8;53.0;18.0;Cactei;Wed Apr 10 10:31:31 2024;3,00;
2276;460.0;21.8;53.0;13.0;Cactei;Wed Apr 10 10:31:32 2024;3,00;
2277;479.0;21.8;53.0;11.0;Cactei;Wed Apr 10 10:31:33 2024;3,00;
2278;500.0;21.8;53.0;9.0;Cactei;Wed Apr 10 10:31:33 2024;3,00;
2279;482.0;21.8;53.0;9.0;Cactei;Wed Apr 10 10:31:34 2024;3,00;
2280;509.0;21.8;53.0;9.0;Cactei;Wed Apr 10 10:31:34 2024;3,00;
2281;511.0;21.8;53.0;7.0;Cactei;Wed Apr 10 10:31:35 2024;3,00;
2282;510.0;21.8;53.0;7.0;Cactei;Wed Apr 10 10:31:35 2024;3,00;
2283;525.0;21.8;53.0;8.0;Cactei;Wed Apr 10 10:31:36 2024;3,00;
2284;523.0;21.8;53.0;10.0;Cactei;Wed Apr 10 10:31:36 2024;3,00;
2285;522.0;22.0;53.0;11.0;Cactei;Wed Apr 10 10:31:37 2024;3,00;
2286;520.0;22.2;52.0;12.0;Cactei;Wed Apr 10 10:31:37 2024;3,00;
2287;521.0;22.2;52.0;10.0;Cactei;Wed Apr 10 10:31:38 2024;3,00;
2288;526.0;22.2;52.0;5.0;Cactei;Wed Apr 10 10:31:38 2024;3,00;
2289;523.0;22.2;52.0;8.0;Cactei;Wed Apr 10 10:31:39 2024;3,00;
2290;527.0;22.2;52.0;7.0;Cactei;Wed Apr 10 10:31:39 2024;3,00;
2291;532.0;22.2;52.0;3.0;Cactei;Wed Apr 10 10:31:40 2024;3,00;
2292;534.0;22.2;52.0;1.0;Cactei;Wed Apr 10 10:31:40 2024;2,00;
2293;533.0;22.2;52.0;1.0;Cactei;Wed Apr 10 10:31:41 2024;2,00;
2294;529.0;22.2;52.0;5.0;Cactei;Wed Apr 10 10:31:41 2024;3,00;
2295;536.0;22.2;52.0;4.0;Cactei;Wed Apr 10 10:31:42 2024;3,00;
2296;537.0;22.2;52.0;3.0;Cactei;Wed Apr 10 10:31:42 2024;3,00;
2297;519.0;22.2;52.0;6.0;Cactei;Wed Apr 10 10:31:43 2024;3,00;
2298;516.0;22.2;52.0;9.0;Cactei;Wed Apr 10 10:31:44 2024;3,00;
2300;516.0;22.2;52.0;8.0;Cactei;Wed Apr 10 10:31:45 2024;3,00;
2301;514.0;22.3;52.0;6.0;Cactei;Wed Apr 10 10:31:45 2024;3,00;
2302;516.0;22.6;52.0;2.0;Cactei;Wed Apr 10 10:31:46 2024;2,00;
2304;532.0;22.6;52.0;2.0;Cactei;Wed Apr 10 10:31:47 2024;2,00;
2307;531.0;22.6;52.0;3.0;Cactei;Wed Apr 10 10:31:48 2024;3,00;
2308;525.0;22.6;52.0;4.0;Cactei;Wed Apr 10 10:31:49 2024;3,00;
2310;532.0;22.6;52.0;5.0;Cactei;Wed Apr 10 10:31:50 2024;3,00;
2311;526.0;22.6;52.0;8.0;Cactei;Wed Apr 10 10:31:50 2024;3,00;
2312;519.0;22.6;52.0;9.0;Cactei;Wed Apr 10 10:31:51 2024;3,00;
2313;518.0;22.6;51.0;9.0;Cactei;Wed Apr 10 10:31:51 2024;3,00;
2314;519.0;22.6;51.0;9.0;Cactei;Wed Apr 10 10:31:52 2024;3,00;
2316;520.0;22.6;51.0;8.0;Cactei;Wed Apr 10 10:31:53 2024;3,00;
2317;520.0;23.0;51.0;7.0;Cactei;Wed Apr 10 10:31:54 2024;3,00;
2318;523.0;23.0;51.0;2.0;Cactei;Wed Apr 10 10:31:54 2024;2,00;
2319;521.0;23.0;51.0;4.0;Cactei;Wed Apr 10 10:31:55 2024;2,00;
2321;523.0;23.0;51.0;3.0;Cactei;Wed Apr 10 10:31:56 2024;2,00;
2322;517.0;23.0;51.0;7.0;Cactei;Wed Apr 10 10:31:56 2024;3,00;
2323;521.0;23.0;51.0;7.0;Cactei;Wed Apr 10 10:31:57 2024;3,00;
2326;531.0;23.0;51.0;2.0;Cactei;Wed Apr 10 10:31:58 2024;2,00;
2327;531.0;23.0;51.0;4.0;Cactei;Wed Apr 10 10:31:59 2024;2,00;
2328;530.0;23.0;51.0;6.0;Cactei;Wed Apr 10 10:31:59 2024;3,00;
2329;531.0;23.0;51.0;5.0;Cactei;Wed Apr 10 10:32:00 2024;3,00;
2330;530.0;23.0;51.0;7.0;Cactei;Wed Apr 10 10:32:00 2024;3,00;
2331;529.0;23.0;51.0;7.0;Cactei;Wed Apr 10 10:32:01 2024;3,00;
2332;532.0;23.0;51.0;4.0;Cactei;Wed Apr 10 10:32:01 2024;2,00;
2333;532.0;23.1;51.0;3.0;Cactei;Wed Apr 10 10:32:02 2024;2,00;
2334;533.0;23.4;51.0;3.0;Cactei;Wed Apr 10 10:32:02 2024;2,00;
2335;532.0;23.4;50.0;3.0;Cactei;Wed Apr 10 10:32:03 2024;2,00;
2340;531.0;23.4;50.0;4.0;Cactei;Wed Apr 10 10:32:06 2024;2,00;
2342;530.0;23.4;50.0;5.0;Cactei;Wed Apr 10 10:32:07 2024;2,00;
2343;531.0;23.4;50.0;5.0;Cactei;Wed Apr 10 10:32:07 2024;2,00;
2344;530.0;23.4;50.0;6.0;Cactei;Wed Apr 10 10:32:08 2024;3,00;
2345;529.0;23.4;50.0;7.0;Cactei;Wed Apr 10 10:32:08 2024;3,00;
2347;528.0;23.4;50.0;8.0;Cactei;Wed Apr 10 10:32:09 2024;3,00;
2349;527.0;23.4;50.0;8.0;Cactei;Wed Apr 10 10:32:10 2024;3,00;
2350;529.0;23.7;50.0;6.0;Cactei;Wed Apr 10 10:32:11 2024;3,00;
2351;529.0;23.8;50.0;6.0;Cactei;Wed Apr 10 10:32:11 2024;3,00;
2352;528.0;23.8;50.0;7.0;Cactei;Wed Apr 10 10:32:12 2024;3,00;
2353;527.0;23.8;50.0;8.0;Cactei;Wed Apr 10 10:32:12 2024;3,00;
2356;524.0;23.8;49.0;10.0;Cactei;Wed Apr 10 10:32:14 2024;3,00;
2359;524.0;23.8;49.0;15.0;Cactei;Wed Apr 10 10:32:16 2024;3,00;
2360;527.0;23.8;49.0;15.0;Cactei;Wed Apr 10 10:32:16 2024;3,00;
2361;525.0;23.8;49.0;15.0;Cactei;Wed Apr 10 10:32:17 2024;3,00;
2362;526.0;23.8;49.0;8.0;Cactei;Wed Apr 10 10:32:17 2024;3,00;
2363;524.0;23.8;49.0;9.0;Cactei;Wed Apr 10 10:32:18 2024;3,00;
2364;523.0;23.8;49.0;11.0;Cactei;Wed Apr 10 10:32:18 2024;3,00;
2365;523.0;23.8;49.0;10.0;Cactei;Wed Apr 10 10:32:19 2024;3,00;
2366;518.0;23.8;49.0;12.0;Cactei;Wed Apr 10 10:32:19 2024;3,00;
2367;517.0;23.8;49.0;13.0;Cactei;Wed Apr 10 10:32:20 2024;3,00;
2368;517.0;23.8;49.0;14.0;Cactei;Wed Apr 10 10:32:20 2024;3,00;
2372;516.0;24.1;49.0;14.0;Cactei;Wed Apr 10 10:32:22 2024;3,00;
2374;515.0;24.1;49.0;14.0;Cactei;Wed Apr 10 10:32:23 2024;3,00;
2376;516.0;24.1;49.0;15.0;Cactei;Wed Apr 10 10:32:24 2024;3,00;
2377;515.0;24.1;49.0;15.0;Cactei;Wed Apr 10 10:32:25 2024;3,00;
2378;487.0;24.1;49.0;15.0;Cactei;Wed Apr 10 10:32:25 2024;3,00;
2379;488.0;24.1;49.0;15.0;Cactei;Wed Apr 10 10:32:26 2024;3,00;
2380;485.0;24.1;49.0;15.0;Cactei;Wed Apr 10 10:32:27 2024;3,00;
2381;481.0;24.1;49.0;15.0;Cactei;Wed Apr 10 10:32:27 2024;3,00;
2382;480.0;24.1;49.0;15.0;Cactei;Wed Apr 10 10:32:28 2024;3,00;
2383;482.0;24.1;49.0;15.0;Cactei;Wed Apr 10 10:32:28 2024;3,00;
2394;501.0;24.8;46.0;14.0;Cactei;Wed Apr 10 10:33:07 2024;3,00;
2397;500.0;24.8;46.0;14.0;Cactei;Wed Apr 10 10:33:09 2024;3,00;
2398;499.0;24.8;46.0;14.0;Cactei;Wed Apr 10 10:33:09 2024;3,00;
2399;499.0;25.2;46.0;14.0;Cactei;Wed Apr 10 10:33:10 2024;3,00;
2400;499.0;25.3;46.0;14.0;Cactei;Wed Apr 10 10:33:10 2024;3,00;
2401;497.0;25.3;45.0;14.0;Cactei;Wed Apr 10 10:33:11 2024;3,00;
2414;500.0;25.3;45.0;14.0;Cactei;Wed Apr 10 10:33:17 2024;3,00;
2416;502.0;25.3;45.0;14.0;Cactei;Wed Apr 10 10:33:18 2024;3,00;
2417;501.0;25.3;45.0;14.0;Cactei;Wed Apr 10 10:33:19 2024;3,00;
2419;498.0;25.3;45.0;14.0;Cactei;Wed Apr 10 10:33:20 2024;3,00;
2420;499.0;25.3;45.0;14.0;Cactei;Wed Apr 10 10:33:21 2024;3,00;
2423;500.0;25.8;45.0;14.0;Cactei;Wed Apr 10 10:33:22 2024;3,00;
2424;499.0;25.8;45.0;14.0;Cactei;Wed Apr 10 10:33:23 2024;3,00;
2425;469.0;25.8;44.0;14.0;Cactei;Wed Apr 10 10:33:23 2024;3,00;
2426;454.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:24 2024;3,00;
2428;623.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:25 2024;3,00;
2429;613.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:25 2024;3,00;
2430;615.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:26 2024;3,00;
2431;609.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:26 2024;3,00;
2432;588.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:27 2024;3,00;
2433;599.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:27 2024;3,00;
2434;646.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:28 2024;3,00;
2435;645.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:28 2024;3,00;
2436;650.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:29 2024;3,00;
2437;502.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:29 2024;3,00;
2438;464.0;25.8;44.0;10.0;Cactei;Wed Apr 10 10:33:30 2024;3,00;
2439;475.0;25.8;44.0;14.0;Cactei;Wed Apr 10 10:33:31 2024;3,00;
2440;448.0;25.8;44.0;13.0;Cactei;Wed Apr 10 10:33:31 2024;3,00;
2441;433.0;25.8;44.0;15.0;Cactei;Wed Apr 10 10:33:32 2024;3,00;
2442;436.0;25.8;44.0;13.0;Cactei;Wed Apr 10 10:33:32 2024;3,00;
2443;429.0;25.8;44.0;13.0;Cactei;Wed Apr 10 10:33:33 2024;3,00;
2444;430.0;25.8;44.0;13.0;Cactei;Wed Apr 10 10:33:33 2024;3,00;
2445;432.0;25.8;44.0;13.0;Cactei;Wed Apr 10 10:33:34 2024;3,00;
2446;421.0;25.8;44.0;13.0;Cactei;Wed Apr 10 10:33:34 2024;3,00;
2447;377.0;25.8;44.0;12.0;Cactei;Wed Apr 10 10:33:35 2024;3,00;
2448;414.0;25.8;44.0;3.0;Cactei;Wed Apr 10 10:33:35 2024;2,00;
2452;483.0;25.8;44.0;2.0;Cactei;Wed Apr 10 10:33:37 2024;2,00;
2453;509.0;25.3;44.0;2.0;Cactei;Wed Apr 10 10:33:38 2024;2,00;
2455;511.0;25.3;44.0;2.0;Cactei;Wed Apr 10 10:33:39 2024;2,00;
2457;512.0;25.3;44.0;2.0;Cactei;Wed Apr 10 10:33:40 2024;2,00;
2459;513.0;25.3;44.0;2.0;Cactei;Wed Apr 10 10:33:41 2024;2,00;
2464;513.0;25.3;43.0;2.0;Cactei;Wed Apr 10 10:33:44 2024;2,00;
2465;512.0;25.3;43.0;2.0;Cactei;Wed Apr 10 10:33:44 2024;2,00;
2466;515.0;25.3;43.0;25.0;Cactei;Wed Apr 10 10:33:45 2024;4,00;
2468;505.0;25.3;43.0;36.0;Cactei;Wed Apr 10 10:33:46 2024;4,00;
2469;504.0;25.3;43.0;38.0;Cactei;Wed Apr 10 10:33:46 2024;4,00;
2470;505.0;25.3;43.0;37.0;Cactei;Wed Apr 10 10:33:47 2024;4,00;
2471;505.0;24.8;43.0;43.0;Cactei;Wed Apr 10 10:33:47 2024;4,00;
2472;506.0;24.8;43.0;12.0;Cactei;Wed Apr 10 10:33:48 2024;4,00;
2473;506.0;24.8;43.0;9.0;Cactei;Wed Apr 10 10:33:48 2024;2,00;
2480;518.0;24.8;43.0;2.0;Cactei;Wed Apr 10 10:33:52 2024;2,00;
2481;517.0;24.8;43.0;3.0;Cactei;Wed Apr 10 10:33:53 2024;2,00;
2483;516.0;24.8;43.0;3.0;Cactei;Wed Apr 10 10:33:54 2024;2,00;
2487;515.0;24.5;43.0;3.0;Cactei;Wed Apr 10 10:33:56 2024;2,00;
2490;514.0;24.5;43.0;4.0;Cactei;Wed Apr 10 10:33:57 2024;2,00;
2491;515.0;24.5;43.0;4.0;Cactei;Wed Apr 10 10:33:58 2024;2,00;
2492;511.0;24.5;43.0;4.0;Cactei;Wed Apr 10 10:33:58 2024;2,00;
2493;488.0;24.5;43.0;4.0;Cactei;Wed Apr 10 10:33:59 2024;2,00;
2494;480.0;24.5;43.0;4.0;Cactei;Wed Apr 10 10:33:59 2024;2,00;
2495;498.0;24.5;43.0;4.0;Cactei;Wed Apr 10 10:34:00 2024;2,00;
2496;509.0;24.5;43.0;4.0;Cactei;Wed Apr 10 10:34:00 2024;2,00;
2497;517.0;24.5;43.0;5.0;Cactei;Wed Apr 10 10:34:01 2024;2,00;
2498;519.0;24.1;43.0;4.0;Cactei;Wed Apr 10 10:34:01 2024;2,00;
2501;514.0;24.1;43.0;7.0;Cactei;Wed Apr 10 10:34:03 2024;3,00;
2502;509.0;24.1;43.0;10.0;Cactei;Wed Apr 10 10:34:04 2024;3,00;
2503;512.0;24.1;43.0;7.0;Cactei;Wed Apr 10 10:34:04 2024;3,00;
2506;514.0;24.1;43.0;6.0;Cactei;Wed Apr 10 10:34:06 2024;2,00;
2507;513.0;24.1;43.0;6.0;Cactei;Wed Apr 10 10:34:06 2024;2,00;
2508;515.0;24.1;43.0;5.0;Cactei;Wed Apr 10 10:34:07 2024;2,00;
2509;516.0;24.1;43.0;4.0;Cactei;Wed Apr 10 10:34:07 2024;2,00;
2510;516.0;24.1;43.0;3.0;Cactei;Wed Apr 10 10:34:08 2024;2,00;
2511;517.0;24.1;43.0;3.0;Cactei;Wed Apr 10 10:34:08 2024;2,00;
2516;517.0;23.8;43.0;3.0;Cactei;Wed Apr 10 10:34:11 2024;2,00;
2517;518.0;23.8;43.0;3.0;Cactei;Wed Apr 10 10:34:11 2024;2,00;
2518;523.0;23.8;43.0;1.0;Cactei;Wed Apr 10 10:34:12 2024;2,00;
2521;520.0;23.8;43.0;2.0;Cactei;Wed Apr 10 10:34:13 2024;2,00;
2522;517.0;23.8;43.0;5.0;Cactei;Wed Apr 10 10:34:14 2024;2,00;
2524;504.0;23.8;43.0;15.0;Cactei;Wed Apr 10 10:34:15 2024;3,00;
2525;505.0;23.8;43.0;15.0;Cactei;Wed Apr 10 10:34:16 2024;3,00;
2526;506.0;23.8;43.0;15.0;Cactei;Wed Apr 10 10:34:16 2024;3,00;
2530;505.0;23.4;43.0;16.0;Cactei;Wed Apr 10 10:34:18 2024;3,00;
2533;504.0;23.4;43.0;16.0;Cactei;Wed Apr 10 10:34:20 2024;3,00;
2534;504.0;23.4;43.0;19.0;Cactei;Wed Apr 10 10:34:20 2024;3,00;
2535;503.0;23.4;43.0;19.0;Cactei;Wed Apr 10 10:34:21 2024;3,20;
2536;496.0;23.4;43.0;19.0;Cactei;Wed Apr 10 10:34:21 2024;3,20;
2537;489.0;23.4;43.0;19.0;Cactei;Wed Apr 10 10:34:22 2024;3,20;
2538;481.0;23.4;43.0;20.0;Cactei;Wed Apr 10 10:34:22 2024;3,20;
2539;478.0;23.4;43.0;20.0;Cactei;Wed Apr 10 10:34:23 2024;3,20;
2540;474.0;23.4;43.0;20.0;Cactei;Wed Apr 10 10:34:23 2024;3,20;
2541;472.0;23.4;43.0;20.0;Cactei;Wed Apr 10 10:34:24 2024;3,20;
2542;471.0;23.4;43.0;17.0;Cactei;Wed Apr 10 10:34:25 2024;3,20;
2543;458.0;23.4;43.0;17.0;Cactei;Wed Apr 10 10:34:25 2024;3,20;
2544;471.0;23.2;43.0;17.0;Cactei;Wed Apr 10 10:34:26 2024;3,30;
2545;492.0;23.0;43.0;17.0;Cactei;Wed Apr 10 10:34:26 2024;3,30;
2550;498.0;23.0;43.0;18.0;Cactei;Wed Apr 10 10:34:29 2024;3,30;
2553;497.0;23.0;43.0;16.0;Cactei;Wed Apr 10 10:34:30 2024;3,30;
2555;495.0;23.0;43.0;17.0;Cactei;Wed Apr 10 10:34:31 2024;3,30;
2557;496.0;23.0;43.0;17.0;Cactei;Wed Apr 10 10:34:32 2024;3,30;
2559;497.0;23.0;43.0;17.0;Cactei;Wed Apr 10 10:34:33 2024;3,30;
2560;498.0;23.0;43.0;17.0;Cactei;Wed Apr 10 10:34:34 2024;3,30;
2561;499.0;23.0;43.0;17.0;Cactei;Wed Apr 10 10:34:34 2024;3,30;
2562;500.0;23.0;43.0;17.0;Cactei;Wed Apr 10 10:34:35 2024;3,30;
2563;500.0;22.6;43.0;17.0;Cactei;Wed Apr 10 10:34:36 2024;3,30;
2564;499.0;22.6;43.0;17.0;Cactei;Wed Apr 10 10:34:36 2024;3,30;
2567;498.0;22.6;43.0;16.0;Cactei;Wed Apr 10 10:34:38 2024;3,30;
